Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
36030,-1.181001621,0.36631644,1.300234925,0.601287402,0.684290368,-0.023156945,0.85722033,-0.416409129,0.334249196,0.071392648,-1.319024698,0.299819635,0.91648439,-0.788906861,-0.293391401,-0.24601307,-0.575316393,-0.275774843,0.587643073,-0.309380616,-0.333628271,-0.383533036,0.207393916,-0.446385298,0.293247094,-0.570951781,-0.578873095,-0.082134117,25.9,0
36030,1.11937117,0.006164954,0.809796573,0.970096037,-0.633644142,-0.412265916,-0.107134559,-0.062813615,0.417313489,-0.295178832,0.091204954,1.29190715,0.872085004,-0.336283807,-0.301355896,-0.861607819,0.502777,-1.313180024,-0.383609906,-0.078694818,-0.005686947,0.286139447,-0.017835867,0.697252018,0.472457277,0.430188781,0.005699718,0.017393379,19.99,0
36030,1.198836378,0.286484252,0.405448291,0.62829018,-0.440801351,-0.872164642,-0.033121539,-0.051941369,-0.193665249,-0.104903917,1.760875086,0.824018905,-0.207758889,-0.016351171,0.413018824,0.630383143,-0.164231459,0.168336098,0.016634917,-0.096332621,-0.226144319,-0.705696324,0.145789677,0.48685361,0.148258581,0.065400344,-0.028674284,0.022033648,1.79,0
36030,-2.462936146,-1.903093972,1.687188215,-2.22131733,-1.114501014,0.05550948,-0.056742215,-0.097201408,-2.072900471,1.238534402,1.232223323,-0.751168446,0.054802018,-0.604705368,0.06525247,0.078540831,0.075430687,0.463159345,-0.820849158,-1.232963672,-0.205524317,0.630801537,0.790424336,-0.001833056,0.524565476,-0.158208341,-0.250984194,0.323255531,158,0
36030,1.097854699,-1.782629917,0.692836356,-1.289633442,-2.002578906,-0.117760024,-1.336304311,0.184720229,-1.639062411,1.528522919,1.305974529,-0.944382448,-1.190824715,0.105737313,0.57811975,-0.207242364,0.575564981,0.522239824,-0.62584481,-0.138689168,0.106885731,0.28806654,-0.074869196,0.178463859,0.096931021,-0.114443214,0.024771121,0.03908614,167,0
36030,-8.249439824,7.031803415,-3.67406787,3.24507338,-2.158770619,-0.525277247,-0.742492355,1.699922453,2.796663249,9.722190619,-0.248158169,-0.256530429,-0.779975507,-0.127009235,1.489379748,-0.758421431,0.920881233,-0.85423565,-0.28795117,2.503471045,-0.561963029,0.175682359,0.691114651,0.279176179,0.016416619,0.157671903,0.956313339,0.73970423,16.92,0
36030,-8.249439824,7.031803415,-3.67406787,3.24507338,-2.158770619,-0.525277247,-0.742492355,1.699922453,2.796663249,9.722190619,-0.248158169,-0.256530429,-0.779975507,-0.127009235,1.489379748,-0.758421431,0.920881233,-0.85423565,-0.28795117,2.503471045,-0.561963029,0.175682359,0.691114651,0.279176179,0.016416619,0.157671903,0.956313339,0.73970423,16.92,0
36030,-8.258511327,7.017515972,-3.667724241,3.2485837,-2.126511443,-0.547212883,-0.772590164,1.706013172,2.798444378,9.725857359,-0.249301343,-0.253529101,-0.780102395,-0.124892189,1.489016307,-0.760967059,0.922356069,-0.85366262,-0.288563291,2.515207183,-0.557694213,0.173084057,0.688530579,0.27871619,0.015258393,0.15673192,0.948000728,0.743217092,9.68,0
36030,-8.258511327,7.017515972,-3.667724241,3.2485837,-2.126511443,-0.547212883,-0.772590164,1.706013172,2.798444378,9.725857359,-0.249301343,-0.253529101,-0.780102395,-0.124892189,1.489016307,-0.760967059,0.922356069,-0.85366262,-0.288563291,2.515207183,-0.557694213,0.173084057,0.688530579,0.27871619,0.015258393,0.15673192,0.948000728,0.743217092,9.68,0
36032,1.112663877,-0.103299906,0.46098916,0.824090362,-0.417428394,-0.230013219,-0.056162804,0.000144852,0.476153823,-0.252092233,-0.463891346,0.489356689,-0.18534715,-0.005245809,0.060981261,-0.563599158,0.319398917,-1.138052753,-0.151603704,-0.080002494,-0.182118602,-0.40298268,0.009630684,0.117008875,0.362257153,0.294705517,-0.014208107,0.016134007,46.25,0
36032,-0.976763561,1.777653864,0.584292364,0.92592258,-0.373220078,-0.84588368,0.16207603,0.571850179,-1.137680804,-0.591575504,-0.580448665,0.921832149,1.518302711,0.667610555,0.787486063,-0.162035234,0.064968923,0.007744464,0.416832218,-0.163624935,0.273181569,0.600878434,-0.084430327,0.438903804,-0.178394156,-0.347836684,-0.202881187,0.038566824,1.31,0
36033,1.198632584,0.016262265,0.093355219,0.056603096,-0.431751032,-1.084712156,0.195059043,-0.199464354,-0.272944111,0.054113186,1.617302405,0.885586515,-0.169863271,0.610644749,0.144996503,0.184267882,-0.377406056,-0.189160222,0.295221384,-0.02154952,-0.001611909,-0.085522747,-0.041893759,0.605838829,0.358853025,0.976293529,-0.110488049,-0.007314817,33.5,0
36033,1.320839638,-0.577335446,-0.08377143,-0.819094144,-0.700021692,-0.803222102,-0.270869418,-0.109381728,-1.143754638,0.815097788,1.070215039,-0.536560061,-1.043918518,0.478613338,-0.031973481,1.284930249,0.062376357,-1.166197719,1.202773313,0.105926773,-0.159411436,-0.792791035,0.04992034,-0.044562293,0.305529878,-0.528284054,-0.036677089,0.006378478,58,0
36034,-7.743670223,-9.384724859,2.027562,2.760181433,9.719113368,-7.330229215,-5.852785701,0.772246811,0.37629664,0.094845362,-1.084198369,0.354353841,-0.767642702,0.710261255,-0.088229828,-0.474646434,-0.076661256,0.052824367,-0.479131541,2.420519758,0.831753869,-0.562286031,1.469729728,0.332077667,1.265491504,-0.355173016,-0.338640218,0.254591872,0,0
36035,-1.270199948,2.640778259,0.433370448,3.880207234,0.510019561,0.395552077,0.969572042,-0.166274279,-0.637052905,4.576371722,1.559326668,-0.53762458,-1.194453435,0.099679763,0.589087753,-0.717574594,0.053910957,-0.130744264,0.54575398,1.185548224,-0.092423834,0.659931835,0.139623048,0.163494813,-0.992855032,0.174061699,0.917885498,0.297882108,6.42,0
36035,-1.270199948,2.640778259,0.433370448,3.880207234,0.510019561,0.395552077,0.969572042,-0.166274279,-0.637052905,4.576371722,1.559326668,-0.53762458,-1.194453435,0.099679763,0.589087753,-0.717574594,0.053910957,-0.130744264,0.54575398,1.185548224,-0.092423834,0.659931835,0.139623048,0.163494813,-0.992855032,0.174061699,0.917885498,0.297882108,6.42,0
36035,-1.270387894,2.640482249,0.433501877,3.880279962,0.510687914,0.395097609,0.968948469,-0.16614809,-0.637016003,4.57644769,1.559302983,-0.537562398,-1.194456064,0.099723625,0.589080223,-0.717627335,0.053941513,-0.130732392,0.545741298,1.185791376,-0.092335392,0.659878003,0.139569511,0.163485283,-0.992879029,0.174042225,0.917713275,0.297954888,6.27,0
36035,-1.270387894,2.640482249,0.433501877,3.880279962,0.510687914,0.395097609,0.968948469,-0.16614809,-0.637016003,4.57644769,1.559302983,-0.537562398,-1.194456064,0.099723625,0.589080223,-0.717627335,0.053941513,-0.130732392,0.545741298,1.185791376,-0.092335392,0.659878003,0.139569511,0.163485283,-0.992879029,0.174042225,0.917713275,0.297954888,6.27,0
36036,-5.69155847,-5.273916413,-0.130489226,2.708553953,2.668465416,-2.80995945,-0.2130965,0.256833125,0.066989843,0.043011525,-0.96530312,-0.186636884,-0.479186149,0.46260284,0.536000745,-0.334519173,0.129663787,0.169704649,1.153941318,-0.908990758,-0.30139462,0.966364025,5.161239954,0.28549942,0.935746907,-0.107389914,1.03126271,-0.446085189,164,0
36036,1.114150348,0.197536404,1.520096615,2.904394361,-0.739106791,0.410614653,-0.544456624,0.150904254,0.317735096,0.356761564,-1.198504342,0.825568786,0.811654014,-0.910312405,-1.589425409,-0.014095249,-0.049566085,-0.424971634,-0.57251846,-0.128352519,0.031512552,0.49908701,-0.13966194,0.467034273,0.649043574,0.209786893,0.054870263,0.028978754,0,0
36036,-1.960542086,-2.451754581,-0.164274621,0.920763003,-2.169123277,3.214091099,3.649193389,0.180916548,0.262127128,-1.666684039,-0.842918198,1.155573618,0.716544132,-0.785915859,-3.161290217,-0.209535498,-0.436118348,0.006524477,0.051131479,2.054623867,0.351543584,-0.348005314,2.429846191,-1.465958923,-0.46919926,-0.834234452,-0.052759949,0.296471181,1035.25,0
36037,0.875566515,-0.616774378,-0.368394339,0.691358617,-0.202054175,-0.2219703,0.33251304,-0.073561814,0.374915003,-0.213030906,-1.000864872,-0.467284666,-1.310698448,0.501629454,0.514593702,-0.387118714,0.167077839,-0.714941708,-0.097880711,0.18797673,0.035451252,-0.230941648,-0.305063779,-0.389936356,0.537593045,0.598192873,-0.083968335,0.025103428,206.28,0
36037,-4.845463163,-3.939184072,-0.833721116,-0.348219521,0.114715694,-2.039623224,-0.252264107,0.676931601,-1.43997938,0.069642669,0.999764049,0.881367468,0.980008098,0.346906095,-1.546124831,1.311766371,0.358294591,-1.043202142,0.434215441,0.222454899,0.323396841,0.954461109,1.36037903,0.627619598,0.152259026,-0.318546375,0.951516648,-1.234788069,90,0
36037,1.257666321,0.59093328,-0.687587852,0.680234573,0.323724446,-0.944937594,0.294898029,-0.144909778,-0.391159993,-0.540786504,1.580106968,0.39068096,-0.199480207,-1.103658141,0.301394601,0.848314277,0.669786475,0.88042917,0.049499922,-0.053808271,-0.12511782,-0.341655557,-0.136015649,-0.116510857,0.582258722,0.372408506,-0.035493344,0.029134765,0.76,0
36038,1.361642327,-1.056991453,-0.069294375,-1.469703129,-1.026937501,-0.508671092,-0.616419316,-0.084566774,-2.389970945,1.569236226,1.462705777,-0.278585364,-0.127246888,0.275590962,-0.09747107,-0.725595597,0.705650158,-0.453357504,-0.048570547,-0.284813267,-0.400844427,-0.953189438,0.130197373,-0.039977958,0.204533523,-0.441456771,0.003318363,0.009974912,65.2,0
36039,-0.752805403,0.804171783,1.418910909,-0.769242189,0.239510292,-0.275098457,0.707295864,0.076409807,0.093302608,0.203117753,1.169852992,-0.258812387,-1.845568005,0.359828165,0.104071623,0.269390683,-0.639912058,-0.048032787,-0.834582367,0.074259772,-0.02188542,0.178171123,-0.079277606,-0.016874511,-0.458380391,0.205891619,0.266758719,0.031519764,10,0
36039,1.263202703,-0.079516943,0.443451569,0.26090317,-0.284662639,0.24659604,-0.524797861,0.204554611,0.328185561,0.111709903,0.193898999,0.076939556,-0.547805442,0.350016303,0.788792591,1.151350719,-1.170249469,0.849419371,0.411090796,-0.091948404,-0.121327743,-0.416726344,-0.053801705,-0.841491983,0.257880221,0.270997374,-0.017302185,0.002744722,5.99,0
36041,1.162487402,-0.019720539,0.931510345,1.088538452,-0.279539233,0.774098087,-0.562791067,0.207710668,0.75052495,-0.283968496,-1.098917006,0.975183371,1.445836283,-0.636278956,0.350198416,-0.030409881,-0.347265088,-0.395616102,-0.263963,-0.049448951,-0.072821458,0.091094867,-0.097578182,-0.733396026,0.495814795,-0.331624946,0.095666748,0.029688324,12.99,0
36041,-0.405866071,0.021318706,2.171042366,-1.64452864,-0.916370872,-0.390465023,-0.151478405,0.068735284,-1.06272978,-0.11273124,0.048411412,-0.353115249,0.826936551,-0.669606716,0.601438909,1.193355115,0.162397657,-1.38206614,-0.774725352,0.106695925,0.563120871,1.556035706,-0.100049643,0.447590742,-0.336998377,-0.240307017,0.160479077,0.148502402,33,0
36042,-1.592062649,0.997901738,2.422147861,2.625268833,0.108125514,1.323650629,0.022737196,0.079881375,-0.292400615,1.742290315,0.269105268,0.235701226,0.50215061,-0.817331192,-0.051135233,0.185647633,-0.488741552,0.802670892,1.625510682,0.162670554,-0.20298083,0.124924879,-0.092648554,-0.478741175,0.213170326,0.240294506,-0.10014684,-0.032818234,24.76,0
36042,-2.534562455,-1.464780668,1.495906948,-0.312264891,-0.050461406,1.413724235,0.178299652,0.585606489,1.420389025,-0.56020896,-0.118313771,-0.011387989,-1.524423342,-0.680273408,0.032227364,-1.369675851,1.237687041,-2.237594158,-1.702421708,-0.734956339,-0.047395656,1.307089399,1.266550988,-0.571409984,-0.450128084,1.100319951,-0.019225545,-0.383080504,170.74,0
36043,1.390159571,-0.469817509,-0.033535352,-0.778588567,-0.755797324,-0.792974342,-0.318209458,-0.06911502,-1.104912263,0.89117618,0.737743308,-0.334395013,-1.376166551,0.779981467,0.205753073,-1.015666604,-0.222729149,1.142279067,-0.054888169,-0.564211992,-0.79520155,-1.991833456,0.257239993,-0.070859197,-0.052082691,0.632458292,-0.090278673,-0.008511787,7.98,0
36043,0.867699863,-0.997044459,0.810765553,0.13310666,-1.021582911,0.629108643,-0.714209539,0.379511862,1.096635414,-0.365564327,0.661910393,0.72305742,-1.027880312,-0.122210155,-0.600912897,-0.053721213,0.111351983,-0.333647052,0.482908104,0.145253685,-0.099853851,-0.404392057,-0.059871525,-0.246376437,-0.008541816,0.962901324,-0.055355496,0.020614447,153.71,0
36043,1.217521022,-0.200039565,0.222507315,1.101156929,0.058484807,1.106092998,-0.504120569,0.350713079,0.896193994,-0.013297811,-1.105841957,0.123133822,-1.059023267,-0.108898451,-1.409165575,0.225612219,-0.655944732,0.754907379,1.047426828,-0.146673685,-0.18019714,-0.286691921,-0.323405147,-1.392379702,0.846535658,-0.195744419,0.041247394,-0.001927077,19.85,0
36044,-0.574799835,0.373856794,2.119686639,3.03601801,0.262937746,0.786532606,0.472984596,0.136014032,-1.147650767,0.850037432,1.233892917,0.4380723,-0.376995212,0.011960048,-0.353054585,-0.685816183,0.378076218,-0.272963859,1.032257697,0.414476454,-0.040461795,-0.057306809,0.305870134,0.203644744,-0.733187619,-0.052640266,-0.008103817,-0.050551437,96.68,0
36044,1.162474141,0.129640096,0.691637288,1.265892863,-0.370581506,-0.083837293,-0.157926511,0.081368572,0.540330873,-0.202017757,-0.544190355,0.437156543,-0.39942975,0.025749851,0.128538486,-0.548199571,0.221541293,-0.960118589,-0.304189611,-0.2174517,-0.249367213,-0.506158138,0.080506556,0.055696157,0.415546753,-0.51381843,0.055676307,0.022991322,1,0
36045,1.263868888,0.275417992,-0.267950379,0.227007095,0.332313383,-0.436562532,0.38864263,-0.180617426,-0.528926625,0.079885946,0.9062315,1.179680795,0.993818009,0.453359094,0.023508898,0.42405833,-0.851449861,-0.223708165,0.697617603,0.029462214,-0.364996261,-1.116321514,0.005145333,-0.48391524,0.389749656,0.167453526,-0.066355142,-0.003998792,24.9,0
36045,0.993344444,-0.158241513,0.876693415,1.190730522,-0.704469827,0.050816749,-0.447914709,0.271419277,0.193756994,0.170737218,1.431839804,0.299420774,-1.351709875,0.629201591,0.909757351,0.371320402,-0.434472038,0.350073853,-0.778318432,-0.128680159,0.226504157,0.506959256,-0.055209535,0.201416165,0.304333776,-0.302749144,0.037743373,0.027669242,60.4,0
36045,-0.145086388,1.00658244,-0.054380261,0.078403033,0.643235247,0.150509249,0.453767613,-0.002320064,0.744480188,0.204110494,0.370960661,0.577024657,0.490899858,-2.094306512,-1.149856673,0.471988,0.236368866,0.895137704,0.581553195,0.438044182,-0.275501158,-0.115612283,-0.169508618,-0.909296815,-0.063570466,0.322179911,0.273134855,-0.085594564,12.31,0
36045,-1.46154678,0.085963088,2.442318705,-0.196081988,-0.102789108,1.583573877,-0.075297132,0.3964588,0.624430816,-0.042581122,0.754402004,0.010144626,-0.279279775,-0.484590146,2.601844863,-0.689621128,0.531697214,-1.479534164,-2.027656048,-0.234472255,0.305658603,1.495905614,0.25378633,-0.582079325,-0.621363934,0.610327671,-0.038043266,-0.050910115,64.85,0
36045,-0.007414928,0.120814386,0.409853643,-1.724037697,-0.399104058,0.721581634,-1.430744489,-2.494471964,0.960825355,-1.79728095,-1.261678176,0.084326133,-0.377032911,0.678288766,2.637207844,-0.129831879,-0.120113773,0.255091144,1.203157465,0.801753746,-1.354875455,0.085017296,-0.233608792,-1.300980587,0.656491035,0.092488347,0.108860692,0.23378473,60.85,0
36045,1.327027123,-0.106217269,0.107272349,0.015168901,-0.537043542,-0.854960154,-0.182828856,-0.095517788,0.541496109,-0.064410367,-1.061199692,-0.994351399,-1.657822248,0.534484849,1.283059412,0.471321198,-0.386058002,0.064905804,0.12522041,-0.175099058,0.007494112,-0.011191228,-0.110317988,-0.077990251,0.408211548,1.1522402,-0.093889603,-0.007973639,3.12,0
36046,-2.02115868,1.597591307,1.065022127,-1.529663751,-0.286066096,1.459026013,-1.278685776,-2.364462771,0.661450808,-0.973878302,-1.931606276,0.705855524,1.092493507,-0.46358805,-0.263816016,0.573130688,-0.230219583,-0.337788136,-0.357985551,-0.65949699,2.945609239,-1.153424958,0.18548493,-1.287216089,0.150225436,0.990699802,0.306135459,0.101168315,16.66,0
36047,-0.790029079,0.888069739,0.75029567,-0.106550587,0.083669363,0.376956819,-0.013318992,0.718497851,-0.049672519,-0.471463984,-0.627978513,0.124647527,-0.910838072,0.327607758,-1.206216818,0.200714047,-0.357395464,0.649490875,1.057397969,-0.037081068,-0.009350955,0.090509761,-0.276963871,-0.797121596,-0.018796349,0.422418556,0.222891113,0.106096227,6.99,0
36047,-19.33850132,-10.58961212,-8.149900193,6.153079814,-1.740423535,-1.882338869,-4.121479957,-3.11316129,-0.048512759,-0.992820229,-1.135898526,2.249306558,0.608650293,3.412284663,1.908806379,2.226724177,1.898375416,-0.929463197,1.159454184,-8.112702298,-5.091539925,1.214944562,-1.193736383,1.249821063,-0.486155613,-0.039211699,4.59952163,-8.314028993,1,0
36047,1.222300307,1.091950743,-2.188211364,1.179118567,1.705734149,-0.257133991,0.5752044,-0.005745186,-0.584680529,-1.425282759,1.486470416,-0.276073187,-0.229113754,-3.185668295,0.749124294,1.349239633,2.254301997,1.854911126,-0.398397811,0.009090359,-0.212179591,-0.557009577,-0.372682437,-1.672173406,0.921772334,-0.198807323,0.045938829,0.072246052,19.1,0
36048,1.324679796,-0.523565445,0.317767053,-0.559430083,-1.085833006,-1.099493418,-0.309322814,-0.262937036,-0.918697555,0.659488348,-0.448572865,-0.138901574,0.270853151,0.160794008,0.923094085,-1.214841936,-0.039743305,0.712090661,-0.689906762,-0.4027761,-0.572100408,-1.29178022,0.166265966,0.389644085,0.030335893,0.801429517,-0.067861275,0.017396585,44.95,0
36048,1.147255799,0.075199627,0.566613602,0.516447403,-0.417345369,-0.332775388,-0.164036166,0.113811393,-0.104124516,0.080856136,1.741418695,0.757772354,-0.675727593,0.647370587,0.662622469,0.188017472,-0.272349284,-0.45670347,-0.260914206,-0.162501623,-0.170736557,-0.552997692,0.183536629,0.195904125,0.056193244,0.096374999,-0.02286287,0.006749105,7.99,0
36048,-1.063972049,1.272953232,1.716813678,0.977037212,-0.358434728,0.166305403,0.180639349,0.647453951,-0.342665022,-0.627334552,-0.756472239,0.191024699,-0.382097713,0.256561226,0.328343159,-0.812550714,0.692713121,-0.66146679,0.546948019,0.035563638,-0.188129003,-0.40453676,-0.112987824,0.056241309,0.332507156,-0.361208411,0.226555276,0.078428659,19.67,0
36049,-4.695706387,-1.882664775,0.120446664,0.832098297,0.317682299,-0.13128726,-1.080369249,0.982805672,0.104415578,-0.560549306,-0.344794362,1.361579886,1.334497242,0.196058828,-0.42462671,1.402992554,-1.022085647,1.041190734,-0.111363695,-1.059724181,0.042883902,0.371621351,-1.693959185,-0.641755734,0.01839416,-0.441507598,-0.490237571,-0.50909253,149.56,0
36050,-5.808018085,-5.280175064,2.097289126,2.144367608,5.942383199,-3.788424493,-4.556545248,0.237149396,0.823849687,1.109910358,1.360313588,1.259647824,-0.388238186,-0.036807245,-0.024123265,-0.699381032,0.504861731,-0.621693847,1.360365064,-2.224938451,-0.732619867,0.025689972,-2.360298961,0.587103792,-0.038738028,0.672764191,1.532610609,-0.468943638,0.99,0
36050,0.05337263,1.129114984,0.995042582,0.860382918,0.09217396,0.19379211,-0.188927604,-1.732043625,-0.481239128,-0.14279986,-0.741502092,0.750497254,1.644154894,0.088790638,1.289014854,0.196441611,-0.49208409,-0.147743223,0.57461387,-0.183348184,1.195917151,-1.451526395,-0.195536789,-0.475875391,1.493063474,-0.32221311,0.08961385,0.07294944,9.99,0
